STATION,DATE,PRCP,TAVG,TMAX,TMIN
GR000016716,8/15/2004,0,28.3,32.4,25.4
GR000016716,8/16/2004,0,26.2,30,23.8
GR000016716,8/17/2004,0,25.3,30.2,21.6
GR000016716,8/18/2004,0,24.6,29,19.2
GR000016716,8/19/2004,0,26.1,31.8,20
GR000016716,8/20/2004,0,26.9,31.8,20.8
GR000016716,8/21/2004,0,27.7,32.2,21.2
GR000016716,8/22/2004,0,28.4,33.2,23
GR000016716,8/23/2004,0,28.2,32.4,25.8
GR000016716,8/24/2004,0,26.6,31.2,22.6
GR000016716,8/25/2004,0,27.6,32,20.6
GR000016716,8/26/2004,0,26.8,30.8,21
GR000016716,8/27/2004,0,27.4,32.8,22.4
GR000016716,8/28/2004,0,26,30.4,22.6
GR000016716,8/29/2004,0,25.4,30.4,21.2
GR000016716,8/30/2004,0,25.8,30.4,21
GR000016716,8/31/2004,0,26,31,20.4
GR000016716,9/1/2004,0,27.4,31.6,20.2
GR000016716,9/2/2004,0,27.9,32.8,22.2
GR000016716,9/3/2004,0,28.1,32,25
GR000016716,9/4/2004,0,28.3,32.8,24.4
GR000016716,9/5/2004,0,26.2,29.6,24
GR000016716,9/6/2004,0,23.6,26.6,21.6
GR000016716,9/7/2004,0,22.4,26.6,19.2
GR000016716,9/8/2004,0,22.4,26.4,19.6
GR000016716,9/9/2004,0,22.7,29.4,16.6
GR000016716,9/10/2004,0,20.6,24,19
GR000016716,9/11/2004,0,19.5,23.4,15.8
GR000016716,9/12/2004,0,20.1,25.8,15.8
GR000016716,9/13/2004,0,21.1,27.2,13
GR000016716,9/14/2004,0,22.1,30.4,14.2
GR000016716,9/15/2004,0,23.6,29.6,16.4
GR000016716,9/16/2004,0,23.6,29.8,17.6
GR000016716,9/17/2004,0,25.3,31,19.2
GR000016716,9/18/2004,0,23.2,28,21
GR000016716,9/19/2004,0,23.3,28.8,20
GR000016716,9/20/2004,0,23,28.4,17
GR000016716,9/21/2004,0,22.8,27.4,19.4
GR000016716,9/22/2004,0,23.5,28,19.2
GR000016716,9/23/2004,0,24.7,29.2,20.8
GR000016716,9/24/2004,0,23.6,27.6,19
GR000016716,9/25/2004,0,24.7,26.8,23.4
GR000016716,9/26/2004,0,23.9,27.8,22
GR000016716,9/27/2004,0,24.9,28,20.8
GR000016716,9/28/2004,0,24.2,28.4,20.4
GR000016716,9/29/2004,0,24.5,27.8,22.2
GR000016716,9/30/2004,0,22.4,27.4,17.2
GR000016716,10/1/2004,0,22.8,27.4,18
GR000016716,10/2/2004,0,22.1,26.8,17.4
GR000016716,10/3/2004,0,22.3,27,17.4
GR000016716,10/4/2004,0,20.7,24,19
GR000016716,10/5/2004,0,20,24,15.4
GR000016716,10/6/2004,0,20.3,23.8,18
GR000016716,10/7/2004,0,19,23.6,14.4
GR000016716,10/8/2004,0,19.1,24,13.2
GR000016716,10/9/2004,0,19.9,24.2,14.2
GR000016716,10/10/2004,0,21.3,26,17.2
GR000016716,10/11/2004,0,21.7,25.6,18
GR000016716,10/12/2004,0,23.1,27,20.2
GR000016716,10/13/2004,11.9,17.7,21.8,16.4
GR000016716,10/14/2004,0,17.9,21.4,14.8
GR000016716,10/15/2004,6,19.4,22,17
GR000016716,10/16/2004,0,22.3,24.8,19.4
GR000016716,10/17/2004,0,23.5,26.6,21.6
GR000016716,10/18/2004,0,21.2,25.8,18
GR000016716,10/19/2004,0,20.4,25.4,16.6
GR000016716,10/20/2004,0,20.4,25.6,16.4
GR000016716,10/21/2004,0,20.6,25.8,15.8
GR000016716,10/22/2004,0,20.5,26.2,16.2
GR000016716,10/23/2004,0,21.6,25.6,19
GR000016716,10/24/2004,0,20,24,16
GR000016716,10/25/2004,0,19.7,24.6,16
GR000016716,10/26/2004,0,19.7,23.6,15.8
GR000016716,10/27/2004,0,20.5,23.8,17.2
GR000016716,10/28/2004,22.4,20.4,23,17
GR000016716,10/29/2004,0,20.8,23.6,16.6
GR000016716,10/30/2004,0,19.3,23.8,17.4
GR000016716,10/31/2004,0,19.3,24.6,15
GR000016716,11/1/2004,0,18.6,23,16
GR000016716,11/2/2004,0,19.4,22.4,16.6
GR000016716,11/3/2004,0,19.3,24,15.8
GR000016716,11/4/2004,0,17.8,19.4,16.6
GR000016716,11/5/2004,0,16.7,19.2,15.2
GR000016716,11/6/2004,0,16.7,19.2,15.2
GR000016716,11/7/2004,0,16.2,19.6,11.8
GR000016716,11/8/2004,10.4,18.7,20.4,15.8
GR000016716,11/9/2004,0,18.6,20.6,15.8
GR000016716,11/10/2004,0.8,15.7,18.8,11.8
GR000016716,11/11/2004,18.6,18.4,22.2,15.8
GR000016716,11/12/2004,0,19.6,22.8,17.8
GR000016716,11/13/2004,0,20.6,23,17.8
GR000016716,11/14/2004,1.5,21.8,23.2,19.6
GR000016716,11/15/2004,0,20.2,23.4,16.6
GR000016716,11/16/2004,5,17,19.8,15
GR000016716,11/17/2004,0,13.1,16,11.4
GR000016716,11/18/2004,0,13.3,15.8,11.2
GR000016716,11/19/2004,0,15.7,18.6,12
GR000016716,11/20/2004,4.8,15.3,19.8,10.4
GR000016716,11/21/2004,1,8.3,10.6,6.8
GR000016716,11/22/2004,0,6.2,9,4.4
GR000016716,11/23/2004,0,9.2,13.4,2
GR000016716,11/24/2004,0,13.2,17,9.8
GR000016716,11/25/2004,1,7.1,13.8,5.2
GR000016716,11/26/2004,0,6.9,10.4,3.6
GR000016716,11/27/2004,0,9.7,14.4,3.6
GR000016716,11/28/2004,0,12.9,16.4,8.4
GR000016716,11/29/2004,0,13.1,16.6,9.2
GR000016716,11/30/2004,0,13.7,17.6,10.2
GR000016716,12/1/2004,0,14.8,17.8,11.8
GR000016716,12/2/2004,0,14.6,17.8,11.4
GR000016716,12/3/2004,0,14.9,19.4,12.4
GR000016716,12/4/2004,0,15.9,19.2,12.8
GR000016716,12/5/2004,0,15.1,17,13.6
GR000016716,12/6/2004,0,15,17.4,12.2
GR000016716,12/7/2004,0,14.1,18.2,10.8
GR000016716,12/8/2004,0,12.2,14.6,11.2
GR000016716,12/9/2004,0,11.6,15.2,8.4
GR000016716,12/10/2004,0,11.7,14.4,10.4
GR000016716,12/11/2004,0,10.8,12.8,9.8
GR000016716,12/12/2004,0,9.8,14,5.8
GR000016716,12/13/2004,0,8.6,13.6,4.4
GR000016716,12/14/2004,0,9.3,12.6,4.4
GR000016716,12/15/2004,0,8.8,10.4,7.8
GR000016716,12/16/2004,0,7.8,11.6,3.4
GR000016716,12/17/2004,0,11.4,13.2,7.4
GR000016716,12/18/2004,25,14.3,15.6,12.2
GR000016716,12/19/2004,9.6,13.6,16.6,11.8
GR000016716,12/20/2004,0,11.6,19.4,7.8
GR000016716,12/21/2004,0.1,13.1,16.2,10.4
GR000016716,12/22/2004,0,10.7,12.6,10
GR000016716,12/23/2004,0.6,10,12.8,8.2
GR000016716,12/24/2004,0,8.8,12.6,5
GR000016716,12/25/2004,0,9.3,13.6,4.4
GR000016716,12/26/2004,0,14.8,16.2,9
GR000016716,12/27/2004,0,16.8,19,15.8
GR000016716,12/28/2004,7.9,15.7,17,14.4
GR000016716,12/29/2004,19.8,12.6,16.2,10
GR000016716,12/30/2004,3.6,10.5,12.6,7.8
GR000016716,12/31/2004,9.4,9.9,11.8,9.2
GR000016716,1/1/2005,0,8.8,13,4.4
GR000016716,1/2/2005,0,9.7,13.2,6.6
GR000016716,1/3/2005,0,8.9,13,3.4
GR000016716,1/4/2005,0,8.2,,
GR000016716,1/5/2005,0,8.8,14.6,4.6
GR000016716,1/6/2005,0,10.3,15.4,5.6
GR000016716,1/7/2005,,10.2,13.4,8.6
GR000016716,1/8/2005,0,9.8,13,
GR000016716,1/9/2005,0,9.1,15.2,4.2
GR000016716,1/10/2005,0,10.6,16.4,5
GR000016716,1/11/2005,0,9.6,15.8,4
GR000016716,1/12/2005,0,9.7,14.8,5.2
GR000016716,1/13/2005,0,10.1,12.4,7.6
GR000016716,1/14/2005,0,11.1,14.8,8.2
GR000016716,1/15/2005,0,8.6,10.8,
GR000016716,1/16/2005,5.1,6.5,7.6,
GR000016716,1/17/2005,21.1,7.1,8.4,4.6
GR000016716,1/18/2005,,7.6,10.2,
GR000016716,1/19/2005,0,8.9,13.6,3.6
GR000016716,1/20/2005,34,10.8,13.6,9.8
GR000016716,1/21/2005,,10.7,13.6,6.6
GR000016716,1/22/2005,,10.7,15.2,7.8
GR000016716,1/23/2005,,8.1,11,
GR000016716,1/24/2005,,9.8,,2.6
GR000016716,1/25/2005,0,15,15.8,13
GR000016716,1/26/2005,0,15.2,16.4,
GR000016716,1/27/2005,,12.6,,
GR000016716,1/28/2005,0,10.9,14,6.4
GR000016716,1/29/2005,,10.6,14.4,6.8
GR000016716,1/30/2005,0,10.3,13,7
GR000016716,1/31/2005,11.2,5.6,,
GR000016716,2/1/2005,0,6.8,11.6,1
GR000016716,2/2/2005,,9.7,14,6.6
GR000016716,2/3/2005,,4,,
GR000016716,2/4/2005,0,4.4,6.8,2.4
GR000016716,2/5/2005,4.1,3.4,4,2.8
GR000016716,2/6/2005,,4.1,6.4,
GR000016716,2/7/2005,0,3.4,5.6,1.6
GR000016716,2/8/2005,0,4.3,6.4,2.8
GR000016716,2/9/2005,0,4.7,6.4,3.2
GR000016716,2/10/2005,0,5.4,8,
GR000016716,2/11/2005,0,4.8,8.2,
GR000016716,2/12/2005,0,5.4,11.2,-1
GR000016716,2/13/2005,0,10.6,15,3.8
GR000016716,2/14/2005,0,14.9,16.8,14.2
GR000016716,2/15/2005,,13.6,,
GR000016716,2/16/2005,0,11.7,14.6,
GR000016716,2/17/2005,0,11.8,15.4,8.8
GR000016716,2/18/2005,0,10.2,14.6,5.8
GR000016716,2/19/2005,0,10.2,14.2,6.4
GR000016716,2/20/2005,,9.7,14,6.2
GR000016716,2/21/2005,0,10.8,15.2,6
GR000016716,2/22/2005,0,12.2,17.2,5.6
GR000016716,2/23/2005,8.9,12.8,16.4,
GR000016716,2/24/2005,0,11.3,16.8,6.6
GR000016716,2/25/2005,,12.2,15.6,8.4
GR000016716,2/26/2005,4.1,14,16,12.6
GR000016716,2/27/2005,0,14.2,17.8,
GR000016716,2/28/2005,0,10.4,12.6,7.2
GR000016716,3/1/2005,6.1,9.1,10,
GR000016716,3/2/2005,1,7.5,8.2,
GR000016716,3/3/2005,,8.7,13,
GR000016716,3/4/2005,0,10.5,14.6,4.8
GR000016716,3/5/2005,7.1,13.4,15.2,11.4
GR000016716,3/6/2005,,14.1,16.2,
GR000016716,3/7/2005,0,11.9,15.2,7.4
GR000016716,3/8/2005,,11.2,14.6,
GR000016716,3/9/2005,0,8.4,11.8,6.4
GR000016716,3/10/2005,,7.6,13.2,2.4
GR000016716,3/11/2005,,6.5,8.8,
GR000016716,3/12/2005,0,7.2,12.8,1.8
GR000016716,3/13/2005,0,11.3,16.6,4.8
GR000016716,3/14/2005,0,12.3,17.6,7.2
GR000016716,3/15/2005,0,12.7,17.4,7
GR000016716,3/16/2005,0,13.1,17.8,7.4
GR000016716,3/17/2005,0,14.1,19.8,8.2
GR000016716,3/18/2005,0,13.4,19.8,7.4
GR000016716,3/19/2005,0,14.9,19.8,8.6
GR000016716,3/20/2005,0,14.5,20.4,9.8
GR000016716,3/21/2005,0,12.6,14.6,10.8
GR000016716,3/22/2005,0,11.9,14.8,
GR000016716,3/23/2005,0,12.3,16.2,7.8
GR000016716,3/24/2005,0,12.8,17.2,8.6
GR000016716,3/25/2005,0,13.1,17.8,7.8
GR000016716,3/26/2005,0,15.2,19.2,10.6
GR000016716,3/27/2005,0,17.3,21.6,13.8
GR000016716,3/28/2005,0,18.4,20.4,15.8
GR000016716,3/29/2005,0,17.2,20.8,13
GR000016716,3/30/2005,0,15,19.4,11.6
GR000016716,3/31/2005,0,12.7,15.8,
GR000016716,4/1/2005,0,9.2,10.4,
GR000016716,4/2/2005,0,9.1,11.4,7.4
GR000016716,4/3/2005,0,9.2,12.8,
GR000016716,4/4/2005,0,10.3,15,3.6
GR000016716,4/5/2005,0,11.2,15.4,7
GR000016716,4/6/2005,0,11.2,15,7.8
GR000016716,4/7/2005,0,12.1,17.2,5.4
GR000016716,4/8/2005,,14.1,21.6,7
GR000016716,4/9/2005,0,14.8,20,9.2
GR000016716,4/10/2005,0,17,21.8,12
GR000016716,4/11/2005,0,16.6,21.4,11
GR000016716,4/12/2005,0,16,20.6,11.8
GR000016716,4/13/2005,0,16.3,19.6,13.6
GR000016716,4/14/2005,,15.7,20,12.8
GR000016716,4/15/2005,0,17.2,21,14
GR000016716,4/16/2005,0,16.8,20.4,10.6
GR000016716,4/17/2005,0,18.9,23.4,
GR000016716,4/18/2005,,15,,10.8
GR000016716,4/19/2005,0,16.2,20.4,11.2
GR000016716,4/20/2005,0,17.4,21.4,14.4
GR000016716,4/21/2005,0,16.9,19.8,14.8
GR000016716,4/22/2005,0,16.4,20.8,12.8
GR000016716,4/23/2005,0,16.2,20.4,12.2
GR000016716,4/24/2005,0,15,19.8,9.2
GR000016716,4/25/2005,0,15.2,20,9.6
GR000016716,4/26/2005,0,17.8,20.8,14
GR000016716,4/27/2005,0,19.5,25.4,14
GR000016716,4/28/2005,0,17.8,23.2,11.8
GR000016716,4/29/2005,0,18,22.8,13.2
GR000016716,4/30/2005,0,17,22,11.8
GR000016716,5/1/2005,0,18,22.8,13
GR000016716,5/2/2005,0,16.7,22.4,11.2
GR000016716,5/3/2005,0,18.3,23.4,11.6
GR000016716,5/4/2005,0,20.2,24.8,14.8
GR000016716,5/5/2005,0,20.8,25.4,15
GR000016716,5/6/2005,0,20.6,23.2,18.2
GR000016716,5/7/2005,0,19.6,24.2,17
GR000016716,5/8/2005,0,18.6,23,14.4
GR000016716,5/9/2005,0,18.1,22.6,13.2
GR000016716,5/10/2005,0,18.1,22.8,12.6
GR000016716,5/11/2005,0,20.1,25.2,13.2
GR000016716,5/12/2005,0,20.7,24.2,16.4
GR000016716,5/13/2005,,21.9,,16.4
GR000016716,5/14/2005,,22.4,26.8,16.2
GR000016716,5/15/2005,0,19.7,23.6,
GR000016716,5/16/2005,0,20.2,24.8,14.4
GR000016716,5/17/2005,0,20.9,25.8,15.4
GR000016716,5/18/2005,0,21.5,27.6,16
GR000016716,5/19/2005,0,22.4,25.8,18.4
GR000016716,5/20/2005,0,21.8,25.8,18.6
GR000016716,5/21/2005,,20.2,23,17.6
GR000016716,5/22/2005,0,20.3,24.4,15.2
GR000016716,5/23/2005,0,21,25.8,15.8
GR000016716,5/24/2005,0,21.8,27,15.6
GR000016716,5/25/2005,,21.2,24.2,18.8
GR000016716,5/26/2005,4.1,21.1,23.4,19.2
GR000016716,5/27/2005,,22.9,25.4,20.8
GR000016716,5/28/2005,3.6,20.9,23.8,18.4
GR000016716,5/29/2005,4.1,19.7,22.6,
GR000016716,5/30/2005,,20.4,25.6,15.6
GR000016716,5/31/2005,,21.7,26.2,17
GR000016716,6/1/2005,0,22.8,27.4,19
GR000016716,6/2/2005,,22.7,28.6,18
GR000016716,6/3/2005,,22.6,27.4,19.6
GR000016716,6/4/2005,,22.6,28.6,18
GR000016716,6/5/2005,0,24.3,28.6,18.8
GR000016716,6/6/2005,0,22.4,26.6,16.8
GR000016716,6/7/2005,0,23.4,27.2,19.4
GR000016716,6/8/2005,0,23.3,27,19.4
GR000016716,6/9/2005,0,22.8,26.2,
GR000016716,6/10/2005,,20.7,25.2,16.8
GR000016716,6/11/2005,0,21.9,26.6,18.6
GR000016716,6/12/2005,0,20.8,26,15
GR000016716,6/13/2005,0,21.7,26.4,16.2
GR000016716,6/14/2005,,22.4,29,
GR000016716,6/15/2005,0,24.8,30.2,17
GR000016716,6/16/2005,0,26,31.6,19.2
GR000016716,6/17/2005,0,26.3,31.6,21.2
GR000016716,6/18/2005,0,27.2,32.2,22.4
GR000016716,6/19/2005,0,25.6,29.8,19.6
GR000016716,6/20/2005,0,26.3,30.8,21.4
GR000016716,6/21/2005,,25.1,28,
GR000016716,6/22/2005,0,24.5,30.2,18
GR000016716,6/23/2005,0,24.8,30.2,18.6
GR000016716,6/24/2005,0,25.5,31.8,19.2
GR000016716,6/25/2005,0,26,29.8,21.8
GR000016716,6/26/2005,0,27.2,32,21.6
GR000016716,6/27/2005,,28.4,,24
GR000016716,6/28/2005,0,29,33.8,25.2
GR000016716,6/29/2005,0,27.9,32.8,
GR000016716,6/30/2005,0,26.2,31.4,20.4
GR000016716,7/1/2005,0,28.1,32.8,22.4
GR000016716,7/2/2005,0,29.3,33.2,26.2
GR000016716,7/3/2005,,24.7,30,
GR000016716,7/4/2005,0,24,28.6,20.2
GR000016716,7/5/2005,0,24.6,29,20.4
GR000016716,7/6/2005,0,25.2,30.2,20.2
GR000016716,7/7/2005,,27.4,30,20.8
GR000016716,7/8/2005,0,27,30.2,23.2
GR000016716,7/9/2005,0,26.9,31,22.2
GR000016716,7/10/2005,0,28.1,32.8,22.6
GR000016716,7/11/2005,0,28.8,33.4,24.8
GR000016716,7/12/2005,0,28.6,32.6,24.6
GR000016716,7/13/2005,0,27.9,32.2,23.2
GR000016716,7/14/2005,,26,29.2,
GR000016716,7/15/2005,0,25.4,29.4,21
GR000016716,7/16/2005,0,25.8,30.8,20.2
GR000016716,7/17/2005,0,25.8,31.2,19.4
GR000016716,7/18/2005,0,26.9,31.6,21
GR000016716,7/19/2005,,28.2,33.8,21.4
GR000016716,7/20/2005,,28.8,36.6,22.4
GR000016716,7/21/2005,,29.4,34.4,22.8
GR000016716,7/22/2005,,29.1,33.4,24.8
GR000016716,7/23/2005,,27.8,32,24.6
GR000016716,7/24/2005,,28.6,32.2,24.6
GR000016716,7/25/2005,,28.7,33.8,
GR000016716,7/26/2005,,29.7,34.8,25.8
GR000016716,7/27/2005,,29.9,35.4,25.4
GR000016716,7/28/2005,,29.8,34.4,23
GR000016716,7/29/2005,,30.2,34,27
GR000016716,7/30/2005,,31.5,35.8,27.4
GR000016716,7/31/2005,,31.2,36.6,26
GR000016716,8/1/2005,,30.4,36,24.4
GR000016716,8/2/2005,,30.9,35.8,24.2
GR000016716,8/3/2005,,32.7,39.2,
GR000016716,8/4/2005,,29.9,34,25.2
GR000016716,8/5/2005,,27.9,32.6,
GR000016716,8/6/2005,,26.4,30.2,23.6
GR000016716,8/7/2005,,25.8,29.8,21.4
GR000016716,8/8/2005,,26.9,31.6,22.8
GR000016716,8/9/2005,,27,31.6,23.2
GR000016716,8/10/2005,,27.2,31.8,23.4
GR000016716,8/11/2005,,27.8,32.4,21.8
GR000016716,8/12/2005,,28.9,32.8,24.4
GR000016716,8/13/2005,,29.1,34.2,23
GR000016716,8/14/2005,,29,33.8,25.6
GR000016716,8/15/2005,,28.3,32.2,24.8
GR000016716,8/16/2005,,27.6,32.6,23.8
GR000016716,8/17/2005,,28,33.2,23.2
GR000016716,8/18/2005,,27,31.4,24
GR000016716,8/19/2005,,26.8,31.2,22.2
GR000016716,8/20/2005,,27.4,32.6,22.4
GR000016716,8/21/2005,,27.6,32.8,22.4
GR000016716,8/22/2005,,27.2,31.6,
GR000016716,8/23/2005,,27.6,31.2,23.4
GR000016716,8/24/2005,,27.6,31.8,23
GR000016716,8/25/2005,,26.2,31,21.6
GR000016716,8/26/2005,,25.8,31.8,21.6
GR000016716,8/27/2005,,27.8,33.2,22.8
GR000016716,8/28/2005,,28.1,33,24
GR000016716,8/29/2005,,28.5,32.8,24.6
GR000016716,8/30/2005,,28.8,32.8,
GR000016716,8/31/2005,,27.9,32.4,24
GR000016716,9/1/2005,,27.6,32.2,22.6
GR000016716,9/2/2005,,26.9,31.8,23.2
GR000016716,9/3/2005,,25.1,29.4,
GR000016716,9/4/2005,,23.4,27.4,20.4
GR000016716,9/5/2005,,23.1,28.2,18.8
GR000016716,9/6/2005,,24,29.4,19.6
GR000016716,9/7/2005,,24.5,30,19.2
GR000016716,9/8/2005,,25.2,30,19.6
GR000016716,9/9/2005,,25.8,30.6,20.6
GR000016716,9/10/2005,,24.3,29.4,18.8
GR000016716,9/11/2005,,24.1,29,19.4
GR000016716,9/12/2005,,24.7,29.8,19.4
GR000016716,9/13/2005,,25.4,30.8,20.4
GR000016716,9/14/2005,,25.8,31.4,20.6
GR000016716,9/15/2005,,24,26.2,
GR000016716,9/16/2005,10.9,21.2,24.8,19.4
GR000016716,9/17/2005,,23.1,27.6,18.2
GR000016716,9/18/2005,,23.6,28.4,19.8
GR000016716,9/19/2005,,25.7,29.4,21
GR000016716,9/20/2005,,25.8,30,23.6
GR000016716,9/21/2005,,24.9,28.2,
GR000016716,9/22/2005,,22.3,26.8,19
GR000016716,9/23/2005,29,21.4,25.8,18.2
GR000016716,9/24/2005,,21.2,25.2,18.2
GR000016716,9/25/2005,,21.5,25.6,17
GR000016716,9/26/2005,,22.2,26.2,18
GR000016716,9/27/2005,,22.3,26.6,18
GR000016716,9/28/2005,,22.5,26.6,19
GR000016716,9/29/2005,,22.1,26.6,18.2
GR000016716,9/30/2005,,21.7,24.8,19.2
GR000016716,10/1/2005,4.8,20.7,23.8,18.6
GR000016716,10/2/2005,,20.6,23.6,
GR000016716,10/3/2005,,20.3,24.8,15
GR000016716,10/4/2005,,20.5,26.2,16
GR000016716,10/5/2005,,21.8,26,18.8
GR000016716,10/6/2005,,20.9,25,17
GR000016716,10/7/2005,,20.2,23.6,17.2
GR000016716,10/8/2005,,18.9,22.8,15.8
GR000016716,10/9/2005,,18.9,23,13.8
GR000016716,10/10/2005,,19.1,21.6,16.8
GR000016716,10/11/2005,,18.6,21.6,
GR000016716,10/12/2005,,17.7,21.2,14
GR000016716,10/13/2005,,17.8,22.2,14.2
GR000016716,10/14/2005,,18.1,23,12.8
GR000016716,10/15/2005,,18.1,22.8,14.4
GR000016716,10/16/2005,,16.8,20.4,12
GR000016716,10/17/2005,,17.4,19.8,16
GR000016716,10/18/2005,,14.4,16.4,
GR000016716,10/19/2005,,13.7,18.8,7.6
GR000016716,10/20/2005,,15.1,19.6,11.4
GR000016716,10/21/2005,,15.6,20.2,11.4
GR000016716,10/22/2005,,17.2,21.6,12.6
GR000016716,10/23/2005,,20,23,17
GR000016716,10/24/2005,,19.3,22.8,16.4
GR000016716,10/25/2005,,19.8,25.6,15
GR000016716,10/26/2005,,19.9,24.4,
GR000016716,10/27/2005,,18.5,23.8,14.2
GR000016716,10/28/2005,,19.4,25.6,13.6
GR000016716,10/29/2005,,15.4,,
GR000016716,10/30/2005,,13.4,17,11.4
GR000016716,10/31/2005,,12.3,16,8
GR000016716,11/1/2005,,13.6,17,11
GR000016716,11/2/2005,,15.4,19.2,10.6
GR000016716,11/3/2005,3.3,13.7,16,
GR000016716,11/4/2005,,13.3,17.8,8
GR000016716,11/5/2005,,13.8,18.8,8
GR000016716,11/6/2005,,14.3,18.4,11
GR000016716,11/7/2005,,13.6,19,9.6
GR000016716,11/8/2005,,13.9,19.4,8.8
GR000016716,11/9/2005,,14.1,17.6,11.6
GR000016716,11/10/2005,,12.8,16.8,9
GR000016716,11/11/2005,,12.8,19.2,9
GR000016716,11/12/2005,,13.5,18.8,9.6
GR000016716,11/13/2005,,12.8,17,9.2
GR000016716,11/14/2005,,13.7,16,11.6
GR000016716,11/15/2005,,12.9,16.6,
GR000016716,11/16/2005,,15.1,18.8,10
GR000016716,11/17/2005,43.2,16.3,,
GR000016716,11/18/2005,,14.9,19.6,11.4
GR000016716,11/19/2005,,15.2,17,
GR000016716,11/20/2005,,9.3,,
GR000016716,11/21/2005,,5.2,8.2,2.8
GR000016716,11/22/2005,,8.1,12.8,3.4
GR000016716,11/23/2005,21.8,12.7,,8.6
GR000016716,11/24/2005,88.1,15.3,,12.2
GR000016716,11/25/2005,9.9,15.4,,
GR000016716,11/26/2005,,14.7,16.8,9
GR000016716,11/27/2005,,18.3,20,15
GR000016716,11/28/2005,,17.1,,
GR000016716,11/29/2005,,13.6,16.8,10
GR000016716,11/30/2005,,14.2,18.4,10.2
GR000016716,12/1/2005,,17.9,19.6,15.6
GR000016716,12/2/2005,,19,21.8,
GR000016716,12/3/2005,,15.9,18.2,12.6
GR000016716,12/4/2005,,15.7,19.8,11.2
GR000016716,12/5/2005,,13.2,17.6,9
GR000016716,12/6/2005,,14.2,18,8.8
GR000016716,12/7/2005,,17.3,18.8,
GR000016716,12/8/2005,,14.8,16.6,
GR000016716,12/9/2005,,12.2,15.8,
GR000016716,12/10/2005,,12.3,13.8,11.2
GR000016716,12/11/2005,,13.1,15.2,11.2
GR000016716,12/12/2005,,12.1,14.6,10.6
GR000016716,12/13/2005,,11.2,15.4,7.2
GR000016716,12/14/2005,,11.2,14.2,
GR000016716,12/15/2005,1,8.8,11.2,
GR000016716,12/16/2005,,10.7,,5.4
GR000016716,12/17/2005,,15.3,17,13
GR000016716,12/18/2005,,14.7,18.8,
GR000016716,12/19/2005,,6.2,7.8,
GR000016716,12/20/2005,,4.5,9.2,0.2
GR000016716,12/21/2005,,5,9.8,
GR000016716,12/22/2005,,5.7,10,2.4
GR000016716,12/23/2005,,6.8,9.6,4.2
GR000016716,12/24/2005,,5.8,9,
GR000016716,12/25/2005,,6.2,11.4,0.6
GR000016716,12/26/2005,,9.8,,5.2
GR000016716,12/27/2005,,14.7,15.6,9.2
GR000016716,12/28/2005,,15.4,,14.8
GR000016716,12/29/2005,,14.7,18.4,11.4
GR000016716,12/30/2005,,14.8,16.6,
GR000016716,12/31/2005,,11.8,,7.4
GR000016716,1/1/2006,,11.1,,
GR000016716,1/2/2006,,12.2,16,7.2
GR000016716,1/3/2006,,15.4,16.8,14.2
GR000016716,1/4/2006,1,14.6,16.4,
GR000016716,1/5/2006,27.9,12,,
GR000016716,1/6/2006,,9.8,13.6,6.4
GR000016716,1/7/2006,4.1,9.4,10.6,
GR000016716,1/8/2006,,6.8,8.8,5.4
GR000016716,1/9/2006,,6.6,8,5.8
GR000016716,1/10/2006,,6.4,,5.4
GR000016716,1/11/2006,,6,8,5
GR000016716,1/12/2006,,6.2,8.2,
GR000016716,1/13/2006,,5.7,8.2,4.8
GR000016716,1/14/2006,,5.8,8.4,
GR000016716,1/15/2006,,5.8,8.8,3.6
GR000016716,1/16/2006,,6.6,,
GR000016716,1/17/2006,,5.1,11.2,1
GR000016716,1/18/2006,,8.8,,3.8
GR000016716,1/19/2006,,13.4,17,
GR000016716,1/20/2006,,7.9,11.6,
GR000016716,1/21/2006,,9.3,13.6,
GR000016716,1/22/2006,,9.3,11.8,7
GR000016716,1/23/2006,10.4,6.8,8.8,
GR000016716,1/24/2006,0.8,1.8,2.8,
GR000016716,1/25/2006,4.1,0.6,1.6,
GR000016716,1/26/2006,,1.3,,-2.8
GR000016716,1/27/2006,,3.5,6.6,1
GR000016716,1/28/2006,,3.2,8.6,0.4
GR000016716,1/29/2006,,6.3,11,0.6
GR000016716,1/30/2006,,6.7,13.2,3.4
GR000016716,2/1/2006,,8.9,10,
GR000016716,2/2/2006,,9.2,12.6,
GR000016716,2/4/2006,,11.7,14.8,5
GR000016716,2/5/2006,,12.1,15,
GR000016716,2/6/2006,16,6.4,,
GR000016716,2/7/2006,0,3.1,4,
GR000016716,2/8/2006,,3.2,5.4,0.8
GR000016716,2/9/2006,,6.4,,-0.4
GR000016716,2/10/2006,,12.8,16.8,11.8
GR000016716,2/11/2006,,8.9,14.2,7
GR000016716,2/12/2006,,7.3,9.8,
GR000016716,2/13/2006,,5.9,10.6,2.2
GR000016716,2/14/2006,,4.7,7.8,
GR000016716,2/15/2006,,3.4,7.6,-0.8
GR000016716,2/16/2006,,7.6,12.6,0.8
GR000016716,2/17/2006,,12.2,16.6,7.8
GR000016716,2/18/2006,,14.1,18,10
GR000016716,2/19/2006,,13.6,15.4,12.4
GR000016716,2/20/2006,,13.2,16.4,10.6
GR000016716,2/21/2006,,12.9,16.2,8.4
